	model_id	variable	relative_importance	scaled_importance	percentage
89	GBM_grid_1_AutoML_20190415_201144_model_3	front_door_structure_corridor	4.824121010762547e+18	0.00682492082585516	0.002157418735667443
90	XGBoost_1_AutoML_20190416_013912	supply_area	8.176304826739505e+20	1.0	0.29837942640042636
91	XGBoost_1_AutoML_20190416_013912	exclusive_use_area	4.686171334139445e+20	0.5731404874747272	0.17101332989956985
92	XGBoost_1_AutoML_20190416_013912	city	3.919057376641989e+20	0.4793188927870251	0.14301889629268
93	XGBoost_1_AutoML_20190416_013912	total_parking_capacity_in_site	1.702965302580394e+20	0.20828055443958926	0.062146632364047424
94	XGBoost_1_AutoML_20190416_013912	apartment_building_count_in_sites	1.655867678024144e+20	0.202520296529167	0.060427889912817105
95	XGBoost_1_AutoML_20190416_013912	heat_fuel_cogeneration	1.3402210234143028e+20	0.16391524677887379	0.04890893731216469
96	XGBoost_1_AutoML_20190416_013912	total_household_count_in_sites	1.1910454430227707e+20	0.14567038145735672	0.0434650448627774
97	XGBoost_1_AutoML_20190416_013912	floor	9.792230325959105e+19	0.11976351828193749	0.03573496988866148
98	XGBoost_1_AutoML_20190416_013912	total_household_count_of_area_type	9.216593767571862e+19	0.11272321620679102	0.03363428859379355
99	XGBoost_1_AutoML_20190416_013912	heat_fuel_gas	6.064333073352019e+19	0.0741696059755433	0.022130684487328245
100	XGBoost_1_AutoML_20190416_013912	heat_type_individual	5.4212990910100144e+19	0.06630500214816337	0.019784048508448025
101	XGBoost_1_AutoML_20190416_013912	bathroom_count	5.396423300138559e+19	0.06600075968902581	0.019693268818003904
102	XGBoost_1_AutoML_20190416_013912	heat_type_district	4.63320170176436e+19	0.05666620557751341	0.016908029916507094
103	XGBoost_1_AutoML_20190416_013912	room_count	2.7078185229658096e+19	0.033117876355468714	0.009881692950544996
104	XGBoost_1_AutoML_20190416_013912	front_door_structure_stairway	1.855124825588315e+19	0.022689036978188224	0.006769941839129865
105	XGBoost_1_AutoML_20190416_013912	heat_type_central	8.784118790825705e+18	0.010743384666993367	0.0032056049545366163
106	XGBoost_1_AutoML_20190416_013912	front_door_structure_corridor	7.844782367716671e+18	0.009594532657419236	0.00286281115090091
107	XGBoost_1_AutoML_20190416_013912	front_door_structure_mixed	5.575018183301005e+18	0.006818505793801447	0.0020345018476624595
108	GBM_4_AutoML_20190415_201144	supply_area	4.709318077005525e+20	1.0	0.2524534884844045
109	GBM_4_AutoML_20190415_201144	city	3.4071011892201836e+20	0.7234807956286164	0.18264525070791673
110	GBM_4_AutoML_20190415_201144	exclusive_use_area	2.9909882868995195e+20	0.6351213143796339	0.1603385914259388
111	GBM_4_AutoML_20190415_201144	apartment_building_count_in_sites	1.4203504401749901e+20	0.3016042698645101	0.07614105006908733
112	GBM_4_AutoML_20190415_201144	total_parking_capacity_in_site	1.0237580034110705e+20	0.2173898612645929	0.054880828837387194
113	GBM_4_AutoML_20190415_201144	total_household_count_in_sites	9.405972770730698e+19	0.19973109942727835	0.050422812809241865
114	GBM_4_AutoML_20190415_201144	floor	7.361088291058011e+19	0.15630900632939718	0.03946075392938718
115	GBM_4_AutoML_20190415_201144	room_count	7.3282467583456444e+19	0.15561163290557337	0.039284699575766545
116	GBM_4_AutoML_20190415_201144	heat_fuel_cogeneration	5.399552950035861e+19	0.11465679025590961	0.02894550667852906
