	model_id	variable	relative_importance	scaled_importance	percentage
191	GBM_4_AutoML_20190416_015849	bathroom_count	3.8485554596159685e+19	0.08281890086909381	0.02102983071092435
192	GBM_4_AutoML_20190416_015849	heat_type_district	2.4846572449458815e+19	0.05346852454696919	0.013577021764186188
193	GBM_4_AutoML_20190416_015849	room_count	2.4258738348877677e+19	0.05220353630360475	0.013255808993549298
194	GBM_4_AutoML_20190416_015849	front_door_structure_stairway	1.2482513617582817e+19	0.026861716525578207	0.006820874766626563
195	GBM_4_AutoML_20190416_015849	heat_type_central	5.328988712690778e+18	0.011467705027509127	0.002911942718879164
196	GBM_4_AutoML_20190416_015849	front_door_structure_corridor	4.245012359581532e+18	0.00913504460271809	0.0023196207570486517
197	GBM_4_AutoML_20190416_015849	front_door_structure_mixed	2.2742397464965284e+18	0.004894045001925052	0.0012427228181258936
198	XGBoost_2_AutoML_20190416_020809	supply_area	7.036118657453932e+20	1.0	0.25945025067745703
199	XGBoost_2_AutoML_20190416_020809	exclusive_use_area	5.725876214395128e+20	0.8137833503318256	0.21113629424073302
200	XGBoost_2_AutoML_20190416_020809	city	4.098626449096877e+20	0.5825124118330308	0.15113299127280996
201	XGBoost_2_AutoML_20190416_020809	total_parking_capacity_in_site	1.6520311740915778e+20	0.23479296676463052	0.06091709408438723
202	XGBoost_2_AutoML_20190416_020809	total_household_count_in_sites	1.448782403494394e+20	0.2059064768556143	0.05342248703630114
203	XGBoost_2_AutoML_20190416_020809	apartment_building_count_in_sites	1.4278785763880468e+20	0.2029355452775628	0.052651678093630104
204	XGBoost_2_AutoML_20190416_020809	heat_fuel_cogeneration	1.0328040813969696e+20	0.14678605232201938	0.03808367807090226
205	XGBoost_2_AutoML_20190416_020809	total_household_count_of_area_type	9.834484997619188e+19	0.13977144895361762	0.03626373746856748
206	XGBoost_2_AutoML_20190416_020809	floor	8.117021446754009e+19	0.11536220240053782	0.029930752331523074
207	XGBoost_2_AutoML_20190416_020809	bathroom_count	6.794430784427839e+19	0.09656503983527831	0.025053823791941585
208	XGBoost_2_AutoML_20190416_020809	heat_type_district	5.700139198055868e+19	0.08101255074795033	0.021018726599575925
209	XGBoost_2_AutoML_20190416_020809	heat_type_individual	5.5919868363013095e+19	0.07947544816313272	0.020619924948628028
210	XGBoost_2_AutoML_20190416_020809	heat_fuel_gas	4.727842824832156e+19	0.06719390412530306	0.017433475269306893
211	XGBoost_2_AutoML_20190416_020809	front_door_structure_stairway	2.429940928398911e+19	0.03453524658548328	0.00896017838381143
212	XGBoost_2_AutoML_20190416_020809	room_count	2.071312780962562e+19	0.02943828667198857	0.007637770856562278
213	XGBoost_2_AutoML_20190416_020809	heat_type_central	7.387318460352561e+18	0.010499138544979731	0.0027240041273923427
214	XGBoost_2_AutoML_20190416_020809	front_door_structure_corridor	6.364506564706959e+18	0.009045479296976496	0.0023468518710983
215	XGBoost_2_AutoML_20190416_020809	front_door_structure_mixed	3.2984730357989376e+18	0.004687915591509528	0.0012162808753719064
216	GBM_4_AutoML_20190416_020809	supply_area	6.302385169288313e+20	1.0	0.3381956740020234
217	GBM_4_AutoML_20190416_020809	city	3.462015197957828e+20	0.5493182509422494	0.18577705611902665
218	GBM_4_AutoML_20190416_020809	exclusive_use_area	2.2767545055111125e+20	0.3612528343405282	0.12217414579493623
219	GBM_4_AutoML_20190416_020809	total_parking_capacity_in_site	1.0620772150920872e+20	0.16851988359385223	0.05699269561476538
220	GBM_4_AutoML_20190416_020809	apartment_building_count_in_sites	9.144734965236236e+19	0.14509958880010648	0.04907205323166845
221	GBM_4_AutoML_20190416_020809	total_household_count_in_sites	8.762670507551516e+19	0.1390373687449672	0.04702183663417204
222	GBM_4_AutoML_20190416_020809	floor	6.283909063856095e+19	0.0997068394752791	0.03372042177895357
223	GBM_4_AutoML_20190416_020809	heat_type_district	6.0825440645405475e+19	0.09651177928922756	0.03263986624585484
224	GBM_4_AutoML_20190416_020809	total_household_count_of_area_type	5.551274999357322e+19	0.08808212843621221	0.02978899479401758
225	GBM_4_AutoML_20190416_020809	heat_fuel_cogeneration	4.855643899179722e+19	0.07704454375212422	0.02605613140242803
226	GBM_4_AutoML_20190416_020809	heat_type_individual	4.293991809283837e+19	0.06813280518316417	0.023042219970568757
227	GBM_4_AutoML_20190416_020809	bathroom_count	3.5706143132769845e+19	0.056654968196432696	0.019160465154755755
228	GBM_4_AutoML_20190416_020809	front_door_structure_stairway	2.606345914252316e+19	0.04135491316768622	0.013986052732040793
229	GBM_4_AutoML_20190416_020809	heat_fuel_gas	1.7641379294154326e+19	0.027991591786743257	0.009466635250707138
230	GBM_4_AutoML_20190416_020809	room_count	1.421407510653934e+19	0.022553485267458578	0.007627491151122858
231	GBM_4_AutoML_20190416_020809	heat_type_central	4.333739649408172e+18	0.006876348450625643	0.0023255512989321086
232	GBM_4_AutoML_20190416_020809	front_door_structure_corridor	4.1719069309623337e+18	0.006619568336273932	0.002238709375088615
233	GBM_4_AutoML_20190416_020809	front_door_structure_mixed	1.3305609396525466e+18	0.002111202193950958	0.0007139994489377947
234	XRT_1_AutoML_20190416_020809	supply_area	9.494331108435522e+20	1.0	0.206812255042546
235	XRT_1_AutoML_20190416_020809	exclusive_use_area	8.231987614007291e+20	0.8670423982468165	0.17931499359892136
236	XRT_1_AutoML_20190416_020809	city	6.835119487647178e+20	0.7199158539535567	0.14888742119701528
237	XRT_1_AutoML_20190416_020809	apartment_building_count_in_sites	3.002703979117659e+20	0.31626282513465503	0.0654070280522244
238	XRT_1_AutoML_20190416_020809	total_parking_capacity_in_site	2.7439720046033633e+20	0.28901161896127675	0.05977114465087869
239	XRT_1_AutoML_20190416_020809	room_count	2.4799319397938862e+20	0.2612013328238065	0.05401963666141001
240	XRT_1_AutoML_20190416_020809	floor	2.4391087443122376e+20	0.2569015885853337	0.05313039685934526
241	XRT_1_AutoML_20190416_020809	total_household_count_in_sites	2.2828718363643373e+20	0.2404457786748191	0.049727133703200255
242	XRT_1_AutoML_20190416_020809	heat_fuel_gas	1.7674512197448054e+20	0.18615858237495642	0.038499876216488295
243	XRT_1_AutoML_20190416_020809	total_household_count_of_area_type	1.731447579551885e+20	0.18236646265828338	0.037715619386491844
244	XRT_1_AutoML_20190416_020809	bathroom_count	1.4676994570698149e+20	0.15458692564090099	0.03197047069188911
245	XRT_1_AutoML_20190416_020809	heat_type_district	1.030771568182328e+20	0.1085670550573603	0.022452997479740933
246	XRT_1_AutoML_20190416_020809	heat_fuel_cogeneration	9.588809239899616e+19	0.10099510044873147	0.020887024472050607
247	XRT_1_AutoML_20190416_020809	front_door_structure_stairway	4.474503031262334e+19	0.04712815447616766	0.009746679903209692
248	XRT_1_AutoML_20190416_020809	heat_type_individual	4.172101269642543e+19	0.043943077421596505	0.009087966935069561
249	XRT_1_AutoML_20190416_020809	front_door_structure_corridor	2.5147933193469428e+19	0.026487314278649917	0.005477901195988217
250	XRT_1_AutoML_20190416_020809	heat_type_central	2.2021658796865094e+19	0.023194534238751473	0.004796913930577735
251	XRT_1_AutoML_20190416_020809	front_door_structure_mixed	1.0533767795814957e+19	0.011094797174764547	0.0022945400229527242
252	GBM_3_AutoML_20190416_020809	supply_area	6.102433790082364e+20	1.0	0.3350493530209352
253	GBM_3_AutoML_20190416_020809	city	3.591136565868028e+20	0.5884761210689938	0.1971685436324359
254	GBM_3_AutoML_20190416_020809	exclusive_use_area	2.4261489326970372e+20	0.3975707096798	0.13320580905829105
255	GBM_3_AutoML_20190416_020809	total_parking_capacity_in_site	9.530626602994919e+19	0.156177468381288	0.052327159737598106
