	model_id	mean_residual_deviance	rmse	mse	mae	rmsle	system_date	runtime
116	XGBoost_grid_1_AutoML_20190416_020809_model_3	95071398064270450	308336501.3492085	95071398064270450	186248631.22631583	9.622077081204404	2019-04-16	500
117	GBM_grid_1_AutoML_20190416_020809_model_12	98445968437345340	313761005.2848272	98445968437345340	214502791.5438589	0.7481156565199785	2019-04-16	500
118	GBM_grid_1_AutoML_20190416_015849_model_14	98927233506913980	314526999.6469524	98927233506913980	215301736.37901503	0.7503232186892468	2019-04-16	500
119	GBM_grid_1_AutoML_20190416_020809_model_14	99005285005609140	314651052.76418376	99005285005609140	215466408.32463992	0.7506776516778659	2019-04-16	500
120	StackedEnsemble_AllModels_AutoML_20190416_015849	100484242766098110	316992496.3876876	100484242766098110	217180190.02486664	0.7558775693636208	2019-04-16	500
121	GLM_grid_1_AutoML_20190416_020809_model_1	100489433637289090	317000683.9697496	100489433637289090	217195869.40621948	0.7559078362971621	2019-04-16	500
122	GLM_grid_1_AutoML_20190416_021340_model_1	100489433637289090	317000683.9697496	100489433637289090	217195869.40621948	0.7559078362971621	2019-04-16	500
123	GLM_grid_1_AutoML_20190416_015849_model_1	100489433637289090	317000683.9697496	100489433637289090	217195869.40621948	0.7559078362971621	2019-04-16	500
124	StackedEnsemble_BestOfFamily_AutoML_20190416_015849	100495854999988340	317010812.1184329	100495854999988340	217194254.21912342	0.7559186219924334	2019-04-16	500
125	XGBoost_grid_1_AutoML_20190416_015849_model_2	107801180437006900	328330900.8256867	107801180437006900	201224123.26674137	10.313649722496443	2019-04-16	500
126	GBM_grid_1_AutoML_20190416_015849_model_4	121124756589055410	348029821.40767103	121124756589055410	224273882.54226708		2019-04-16	500
127	XGBoost_grid_1_AutoML_20190416_021340_model_2	130129964941904400	360735311.47075754	130129964941904400	230687802.27290028	12.315010235914373	2019-04-16	500
128	XGBoost_grid_1_AutoML_20190416_021340_model_13	170031094700569340	412348268.7008269	170031094700569340	293766704.42911536	1.3131646172853368	2019-04-16	500
