	model_id	mean_residual_deviance	rmse	mse	mae	rmsle	system_date	runtime
15	XGBoost_grid_1_AutoML_20190416_022142_model_3	25605051932525788	160015786.51034963	25605051932525788	93655971.06203808	0.3230117653534213	2019-04-16	2000
16	XGBoost_grid_1_AutoML_20190416_020809_model_4	25650591781436650	160158021.2834707	25650591781436650	94959937.13863382	0.3256110044640297	2019-04-16	2000
17	XGBoost_grid_1_AutoML_20190416_022142_model_14	25668110357786624	160212703.48441982	25668110357786624	95048095.65778276	0.32606671705433715	2019-04-16	2000
18	XGBoost_grid_1_AutoML_20190416_022142_model_16	25781216032985580	160565301.4601398	25781216032985580	93900215.69540872	0.3268410911874458	2019-04-16	2000
19	XGBoost_grid_1_AutoML_20190416_030706_model_16	25839854252070812	160747797.03644717	25839854252070812	97878228.9926092	0.33345513816564426	2019-04-16	2000
20	XGBoost_grid_1_AutoML_20190416_023844_model_6	25899491263707040	160933188.81979266	25899491263707040	94963875.85397536	0.3268196866884665	2019-04-16	2000
21	XGBoost_1_AutoML_20190416_022142	25937422774155144	161050994.32836527	25937422774155144	94928749.03740202	0.3254774090437719	2019-04-16	2000
22	GBM_1_AutoML_20190416_020809	25964562050560844	161135229.07967967	25964562050560844	97608203.53054428	0.334991125349722	2019-04-16	2000
23	XGBoost_grid_1_AutoML_20190416_030706_model_24	25968077616236664	161146137.45366862	25968077616236664	94307047.02709968	0.3290149019617756	2019-04-16	2000
24	XGBoost_grid_1_AutoML_20190416_023844_model_1	25985749054649596	161200958.60338297	25985749054649596	95320924.59216124	0.3255264177462727	2019-04-16	2000
25	GBM_grid_1_AutoML_20190416_021340_model_9	25998652512830424	161240976.53149593	25998652512830424	95539592.52258098	0.32993690143952065	2019-04-16	2000
26	GBM_grid_1_AutoML_20190416_023844_model_36	26074913780101628	161477285.64755362	26074913780101628	97672330.57122529	0.3339226827371736	2019-04-16	2000
27	XGBoost_grid_1_AutoML_20190416_023844_model_3	26075074113524544	161477782.10492158	26075074113524544	94100806.25487122	0.3250469935194902	2019-04-16	2000
28	XGBoost_grid_1_AutoML_20190416_030706_model_27	26080049564418556	161493187.36224928	26080049564418556	94572789.606271	0.3258648423078483	2019-04-16	2000
29	XGBoost_1_AutoML_20190416_020809	26088676862485030	161519896.18150768	26088676862485030	95505214.75117579	0.3253468369950239	2019-04-16	2000
30	XGBoost_grid_1_AutoML_20190416_022142_model_6	26096871388238400	161545261.11352938	26096871388238400	95137034.78701007	0.3340204303048377	2019-04-16	2000
31	XGBoost_grid_1_AutoML_20190416_023844_model_12	26124760363642532	161631557.44978312	26124760363642532	94286085.69406494	0.3273746286909312	2019-04-16	2000
32	XGBoost_1_AutoML_20190416_030706	26139522374039856	161677216.62015292	26139522374039856	95172125.58297873	0.3256796550970548	2019-04-16	2000
33	XGBoost_grid_1_AutoML_20190416_021340_model_6	26163254415399372	161750593.24589622	26163254415399372	94258641.51847704	0.32168225280342155	2019-04-16	2000
34	GBM_1_AutoML_20190416_022142	26185054804729228	161817968.1145738	26185054804729228	96979410.08741993	0.3323503737004983	2019-04-16	2000
35	XGBoost_2_AutoML_20190416_021340	26203618972139588	161875319.21864924	26203618972139588	95122340.0206047	0.325948763409034	2019-04-16	2000
36	XGBoost_grid_1_AutoML_20190416_020809_model_7	26209289749989464	161892834.15268713	26209289749989464	94906747.54580069	0.3272081282103748	2019-04-16	2000
37	GBM_1_AutoML_20190416_023643	26222466048864400	161933523.54859817	26222466048864400	97272612.9104713	0.3321645600514707	2019-04-16	2000
38	XGBoost_2_AutoML_20190416_030706	26229552890586410	161955404.01785427	26229552890586410	95039627.13818587	0.3252756722974417	2019-04-16	2000
39	XGBoost_grid_1_AutoML_20190416_021340_model_8	26235333407713864	161973249.04969296	26235333407713864	95147860.00985442	0.32372215750963346	2019-04-16	2000
40	XGBoost_grid_1_AutoML_20190416_030706_model_20	26252274488429240	162025536.53183573	26252274488429240	92481009.93057112	0.3186803057461536	2019-04-16	2000
41	XGBoost_grid_1_AutoML_20190416_022142_model_1	26278270712274140	162105739.2946781	26278270712274140	93395943.42665172	0.3224053100418281	2019-04-16	2000
42	XGBoost_grid_1_AutoML_20190416_030706_model_4	26283366014301324	162121454.51574668	26283366014301324	92868722.94557673	0.32329200586726303	2019-04-16	2000
43	GBM_grid_1_AutoML_20190416_022142_model_19	26309762802019320	162202844.61753228	26309762802019320	96519483.71982668	0.33907219338637506	2019-04-16	2000
44	GBM_grid_1_AutoML_20190416_030706_model_31	26354961539631704	162342112.64989656	26354961539631704	96744032.0257475	0.3348206961348532	2019-04-16	2000
45	XGBoost_grid_1_AutoML_20190416_030706_model_13	26373153912624416	162398133.9567189	26373153912624416	95621780.94602464	0.3270031263568167	2019-04-16	2000
46	XGBoost_2_AutoML_20190416_015849	26397458426429430	162472946.7524653	26397458426429430	94996162.43673012	0.3265386957777082	2019-04-16	2000
47	XGBoost_grid_1_AutoML_20190416_030706_model_12	26418350514566470	162537228.08811054	26418350514566470	96115787.14714444	0.32698593185096503	2019-04-16	2000
48	XGBoost_2_AutoML_20190416_023844	26420210927983480	162542951.02520895	26420210927983480	95365306.79417694	0.3271295747028384	2019-04-16	2000
49	XGBoost_2_AutoML_20190416_022142	26421353457477156	162546465.5336349	26421353457477156	95198321.3912654	0.3256217615277969	2019-04-16	2000
50	GBM_grid_1_AutoML_20190416_022142_model_22	26421406078199136	162546627.39718452	26421406078199136	95522427.40957417	0.3279514930585443	2019-04-16	2000
51	XGBoost_1_AutoML_20190416_023844	26422382255336908	162549630.12980655	26422382255336908	95688616.65218364	0.3275281336221339	2019-04-16	2000
52	GBM_1_AutoML_20190416_023844	26434133035086560	162585771.31805402	26434133035086560	97565813.36519524	0.3323587902012228	2019-04-16	2000
53	XGBoost_grid_1_AutoML_20190416_023844_model_11	26446023540757612	162622334.07732657	26446023540757612	97014569.1681971	0.3305761252811625	2019-04-16	2000
54	XGBoost_2_AutoML_20190416_023643	26462433984366080	162672781.94082156	26462433984366080	95064362.3131019	0.3260678866695132	2019-04-16	2000
55	GBM_grid_1_AutoML_20190416_023844_model_57	26470402339927000	162697272.0727886	26470402339927000	95492859.30934404	0.32677317147372026	2019-04-16	2000
56	GBM_1_AutoML_20190416_021340	26478298633983372	162721537.09322983	26478298633983372	97863201.38082694	0.3335275140291422	2019-04-16	2000
57	XGBoost_grid_1_AutoML_20190416_023844_model_9	26531906190767484	162886175.5667665	26531906190767484	98835793.50324748	0.33497712335227225	2019-04-16	2000
58	XGBoost_grid_1_AutoML_20190416_023844_model_4	26582238344449570	163040603.36140063	26582238344449570	99214116.59484884	0.33728512417795153	2019-04-16	2000
59	GBM_grid_1_AutoML_20190416_030706_model_1	26585615898998116	163050961.04898652	26585615898998116	97341135.20327006	0.3529292508263595	2019-04-16	2000
60	XGBoost_grid_1_AutoML_20190416_015849_model_3	26628202489753070	163181501.67758927	26628202489753070	95208478.14199328	0.32646039058643644	2019-04-16	2000
61	GBM_grid_1_AutoML_20190416_030706_model_45	26629886287262420	163186660.87417322	26629886287262420	97721169.85768814	0.3442954656336651	2019-04-16	2000
62	XRT_1_AutoML_20190416_030706	26649451048760930	163246595.82594955	26649451048760930	97085895.97679584	0.333805942077606	2019-04-16	2000
63	XGBoost_grid_1_AutoML_20190416_022142_model_20	26664820967957708	163293664.81268558	26664820967957708	94962004.59932809	0.3231620456822121	2019-04-16	2000
64	XGBoost_grid_1_AutoML_20190416_022142_model_2	26722293557990950	163469549.32950342	26722293557990950	98778375.09070548	0.33505927413311354	2019-04-16	2000
65	GBM_grid_1_AutoML_20190416_021340_model_7	26741315355422980	163527720.44954023	26741315355422980	98155567.38730218	0.3585041456238243	2019-04-16	2000
66	GBM_4_AutoML_20190416_030706	26753017452769704	163563496.7001186	26753017452769704	97445151.24955456	0.32905527201052354	2019-04-16	2000
67	GBM_4_AutoML_20190416_023643	26786040657774400	163664414.7570705	26786040657774400	97966317.246487	0.3331412341024153	2019-04-16	2000
68	GBM_2_AutoML_20190416_020809	26790696006005864	163678636.37630248	26790696006005864	99095111.83379896	0.3348152369491441	2019-04-16	2000
69	GBM_grid_1_AutoML_20190416_015849_model_7	26802014565231010	163713208.27969566	26802014565231010	97371084.02584428	0.3566645052432887	2019-04-16	2000
70	XGBoost_grid_1_AutoML_20190416_022142_model_5	26804418077306000	163720548.7326072	26804418077306000	98964168.75162372	0.3355735316611883	2019-04-16	2000
71	GBM_grid_1_AutoML_20190416_030706_model_58	26816699374968964	163758051.32868725	26816699374968964	97818624.72653648	0.339562481654108	2019-04-16	2000
72	GBM_grid_1_AutoML_20190416_022142_model_30	26835445213947980	163815277.71837392	26835445213947980	97936298.37825678	0.3452055646248053	2019-04-16	2000
73	DRF_1_AutoML_20190416_021340	26864263925279030	163903215.11574757	26864263925279030	98306040.955153	0.3352818522137272	2019-04-16	2000
74	GBM_2_AutoML_20190416_022142	26888807261380156	163978069.4525343	26888807261380156	99314990.16468146	0.3343451611924603	2019-04-16	2000
75	GBM_4_AutoML_20190416_015849	26926564934872772	164093159.3177265	26926564934872772	97925160.3329406	0.33285590174880264	2019-04-16	2000
76	XGBoost_2_AutoML_20190416_020809	26952706603932320	164172794.9568147	26952706603932320	95513126.26830909	0.32517140178330245	2019-04-16	2000
77	GBM_grid_1_AutoML_20190416_023844_model_42	26975114013676020	164241024.1494981	26975114013676020	97747667.70423488	0.3321945229891443	2019-04-16	2000
78	GBM_2_AutoML_20190416_023643	26982016113503264	164262034.91221964	26982016113503264	99500759.57207468	0.3341620145365198	2019-04-16	2000
79	GBM_2_AutoML_20190416_023844	26985064640058304	164271314.1119237	26985064640058304	99733975.81989688	0.3346139591471576	2019-04-16	2000
80	GBM_4_AutoML_20190416_020809	26988357514766430	164281336.47729567	26988357514766430	97566053.13398948	0.33274044796307234	2019-04-16	2000
81	XGBoost_grid_1_AutoML_20190416_021340_model_10	27011332400653532	164351247.0310266	27011332400653532	97007786.637402	0.32867362308250625	2019-04-16	2000
82	GBM_2_AutoML_20190416_021340	27020692200376308	164379719.55316237	27020692200376308	100566446.39001158	0.3368220511385198	2019-04-16	2000
83	XGBoost_grid_1_AutoML_20190416_030706_model_23	27047264813577772	164460526.6122475	27047264813577772	94043626.59977604	0.3217712940242771	2019-04-16	2000
84	XGBoost_grid_1_AutoML_20190416_022142_model_13	27049739934073976	164468051.40839353	27049739934073976	99937757.9968645	0.3385009694416158	2019-04-16	2000
85	GBM_4_AutoML_20190416_023844	27058188018989452	164493732.46111673	27058188018989452	98171262.32400525	0.3314965149601815	2019-04-16	2000
86	GBM_3_AutoML_20190416_022142	27073451248343420	164540120.48234138	27073451248343420	99066591.52557604	0.33361146474665543	2019-04-16	2000
87	GBM_4_AutoML_20190416_022142	27124563009725240	164695364.26300904	27124563009725240	97975315.7403629	0.3293218141042152	2019-04-16	2000
88	GBM_4_AutoML_20190416_021340	27128481211098464	164707259.13297948	27128481211098464	97611897.45148912	0.33089964101772645	2019-04-16	2000
89	XRT_1_AutoML_20190416_020809	27150302443024316	164773488.28930068	27150302443024316	97653895.54037158	0.3372920493951284	2019-04-16	2000
90	GBM_3_AutoML_20190416_023643	27153248987269868	164782429.24313825	27153248987269868	99048981.53613059	0.3352160759911942	2019-04-16	2000
91	XGBoost_grid_1_AutoML_20190416_022142_model_11	27197638491367028	164917065.49465105	27197638491367028	97257622.09272116	0.34629795863866764	2019-04-16	2000
92	GBM_3_AutoML_20190416_020809	27200167268118450	164924732.1298975	27200167268118450	99454011.3965044	0.3355094937763093	2019-04-16	2000
93	GBM_2_AutoML_20190416_030706	27201083275567196	164927509.15346777	27201083275567196	99922472.31808002	0.33512731317837424	2019-04-16	2000
94	GBM_grid_1_AutoML_20190416_023844_model_4	27224861854584930	164999581.37699905	27224861854584930	100732691.38188748	0.3409225873140061	2019-04-16	2000
95	DRF_1_AutoML_20190416_020809	27225306112403404	165000927.6107362	27225306112403404	98470437.44886236	0.3374464430076179	2019-04-16	2000
96	GBM_3_AutoML_20190416_030706	27232886944987260	165023898.10263017	27232886944987260	99230220.25791086	0.3353231901754892	2019-04-16	2000
97	XGBoost_grid_1_AutoML_20190416_030706_model_7	27244637019124124	165059495.39218917	27244637019124124	96552302.36774915	0.3268650680174769	2019-04-16	2000
98	GBM_3_AutoML_20190416_021340	27251200422210460	165079376.126185	27251200422210460	99760053.14954758	0.3359700656642713	2019-04-16	2000
99	XGBoost_grid_1_AutoML_20190416_015849_model_4	27252377961065530	165082942.67145085	27252377961065530	96535857.85979845	0.3277680598860774	2019-04-16	2000
100	GBM_grid_1_AutoML_20190416_023844_model_62	27276902949419724	165157206.77409062	27276902949419724	99111825.82637021	0.3493585563975196	2019-04-16	2000
101	GBM_grid_1_AutoML_20190416_030706_model_42	27292983846500870	165205883.20789567	27292983846500870	97538583.29633659	0.3297925454083236	2019-04-16	2000
102	XGBoost_grid_1_AutoML_20190416_030706_model_22	27330733968209068	165320095.47604632	27330733968209068	100784726.58902577	0.3390927053183286	2019-04-16	2000
103	XGBoost_grid_1_AutoML_20190416_023844_model_8	27343011126879076	165357222.78412598	27343011126879076	96341931.14356104	0.33383677995906896	2019-04-16	2000
104	XGBoost_grid_1_AutoML_20190416_030706_model_19	27354434450720324	165391760.52851102	27354434450720324	96764314.63023517	0.33375970678217004	2019-04-16	2000
105	GBM_3_AutoML_20190416_023844	27412068519723480	165565903.85620907	27412068519723480	99264567.8982148	0.33562854049511104	2019-04-16	2000
106	XRT_1_AutoML_20190416_015849	27417804068506330	165583223.99478254	27417804068506330	98496229.87690364	0.3367189463546034	2019-04-16	2000
107	GBM_grid_1_AutoML_20190416_023844_model_23	27447021719198280	165671426.98485538	27447021719198280	98345947.11165284	0.3332475516393381	2019-04-16	2000
108	XGBoost_grid_1_AutoML_20190416_020809_model_2	27482846588458908	165779511.96833372	27482846588458908	96750344.31086226	0.3266704325440277	2019-04-16	2000
109	GBM_grid_1_AutoML_20190416_030706_model_11	27519052747377084	165888675.76593974	27519052747377084	98578414.08326136	0.3334041655087089	2019-04-16	2000
110	DRF_1_AutoML_20190416_030706	27562924489956224	166020855.5873515	27562924489956224	98674358.65078759	0.3365563459139291	2019-04-16	2000
111	GBM_3_AutoML_20190416_015849	27591064593120148	166105582.66692948	27591064593120148	100130390.09782983	0.33506538389333784	2019-04-16	2000
112	GBM_grid_1_AutoML_20190416_021340_model_12	27598287152839470	166127322.11421296	27598287152839470	98954473.64990582	0.3549969220882689	2019-04-16	2000
113	GBM_grid_1_AutoML_20190416_023844_model_46	27609502227880696	166161073.1425405	27609502227880696	99699496.91944817	0.34618662499997543	2019-04-16	2000
114	XGBoost_grid_1_AutoML_20190416_015849_model_1	27627708837558150	166215850.13938397	27627708837558150	98098056.7525196	0.3345603557609977	2019-04-16	2000
115	XGBoost_grid_1_AutoML_20190416_023844_model_5	27631998267036812	166228752.82885572	27631998267036812	96544148.51332588	0.3279157709068359	2019-04-16	2000
116	GBM_2_AutoML_20190416_015849	27654699672556740	166297022.4404416	27654699672556740	100149145.66231434	0.334040042814968	2019-04-16	2000
117	GBM_grid_1_AutoML_20190416_022142_model_40	27691336549880270	166407140.92213792	27691336549880270	97916993.42680082	0.33077234440484754	2019-04-16	2000
118	GBM_grid_1_AutoML_20190416_023844_model_24	27740861235456280	166555880.21879107	27740861235456280	101338666.10074228	0.3451748200397314	2019-04-16	2000
119	GBM_grid_1_AutoML_20190416_030706_model_66	27752528265846508	166590900.90952298	27752528265846508	101205993.55777726	0.3382980068751334	2019-04-16	2000
120	GBM_grid_1_AutoML_20190416_023844_model_31	27762401263216172	166620530.73740995	27762401263216172	99333241.43187544	0.3346974483546623	2019-04-16	2000
121	XGBoost_grid_1_AutoML_20190416_022142_model_18	27797263597789336	166725113.87847164	27797263597789336	96991345.26674132	0.32795862127509623	2019-04-16	2000
122	GBM_grid_1_AutoML_20190416_023844_model_58	27804680035801564	166747353.90944457	27804680035801564	100227037.75182548	0.3595881576938217	2019-04-16	2000
123	DRF_1_AutoML_20190416_015849	27815046156391240	166778434.32647768	27815046156391240	98831417.71212693	0.33805682218344474	2019-04-16	2000
124	GBM_grid_1_AutoML_20190416_030706_model_50	27837046187529508	166844377.15287113	27837046187529508	98975773.5842029	0.34123525263886456	2019-04-16	2000
125	XRT_1_AutoML_20190416_023643	27893675543746092	167013998.04730767	27893675543746092	97568453.73934804	0.33648027781019785	2019-04-16	2000
126	XGBoost_grid_1_AutoML_20190416_022142_model_21	27895935030186500	167020762.272798	27895935030186500	95142453.77917132	0.32451245071367946	2019-04-16	2000
127	DRF_1_AutoML_20190416_023844	27943008169539290	167161622.89694154	27943008169539290	100050997.51738459	0.3402767267675878	2019-04-16	2000
128	GBM_grid_1_AutoML_20190416_022142_model_18	27983794095565364	167283573.896439	27983794095565364	101691094.64274092	0.3615473825343341	2019-04-16	2000
129	GBM_grid_1_AutoML_20190416_023844_model_28	28033600291921732	167432375.2800567	28033600291921732	101400723.58531654	0.3392830454227415	2019-04-16	2000
130	XGBoost_grid_1_AutoML_20190416_030706_model_25	28038547564287980	167447148.57019207	28038547564287980	95753203.04770435	0.32316317887689583	2019-04-16	2000
131	XRT_1_AutoML_20190416_021340	28052843741775980	167489831.75636658	28052843741775980	99508628.88557936	0.33940276234900696	2019-04-16	2000
132	XGBoost_3_AutoML_20190416_021340	28088450936619604	167596094.6341519	28088450936619604	102769021.02486002	0.3448181642732311	2019-04-16	2000
133	GBM_grid_1_AutoML_20190416_023844_model_25	28101577692211416	167635251.93768588	28101577692211416	100803468.88996978	0.3488546113303787	2019-04-16	2000
134	XRT_1_AutoML_20190416_023844	28114222173877190	167672961.96428686	28114222173877190	98334012.80945349	0.3360891860175953	2019-04-16	2000
135	GBM_grid_1_AutoML_20190416_015849_model_8	28130022164919252	167720070.84698972	28130022164919252	101269518.36952232	0.3655934411225064	2019-04-16	2000
136	GBM_grid_1_AutoML_20190416_030706_model_17	28213837690057076	167969752.30694684	28213837690057076	100513078.78646629	0.3396756540992979	2019-04-16	2000
137	XGBoost_grid_1_AutoML_20190416_023643_model_2	28264810113452148	168121414.79731888	28264810113452148	98608153.32586786	0.33246032699672856	2019-04-16	2000
138	XGBoost_grid_1_AutoML_20190416_020809_model_1	28391573749881816	168497993.31114247	28391573749881816	103181590.63157897	0.3434223244899615	2019-04-16	2000
139	GBM_grid_1_AutoML_20190416_030706_model_22	28415203393609040	168568097.19994184	28415203393609040	106488100.72992456		2019-04-16	2000
140	GBM_grid_1_AutoML_20190416_020809_model_9	28431104171210812	168615254.85913432	28431104171210812	101660845.05689228	0.3656319179543465	2019-04-16	2000
141	XGBoost_3_AutoML_20190416_023844	28449983068014012	168671227.74206042	28449983068014012	103341568.23113102	0.3470087325914794	2019-04-16	2000
142	XGBoost_3_AutoML_20190416_023643	28477752214381880	168753525.04283246	28477752214381880	103292814.50481524	0.3465842203464365	2019-04-16	2000
143	XGBoost_grid_1_AutoML_20190416_030706_model_6	28503124764734464	168828684.662099	28503124764734464	99019086.94199328	0.3357275881490317	2019-04-16	2000
144	DRF_1_AutoML_20190416_023643	28566808776465212	169017184.85546142	28566808776465212	99831987.6297586	0.3399877868392633	2019-04-16	2000
145	XGBoost_grid_1_AutoML_20190416_023844_model_2	28572448732066764	169033868.59463036	28572448732066764	102780572.59798431	0.34318348244770197	2019-04-16	2000
146	GBM_grid_1_AutoML_20190416_023844_model_51	28609618217530670	169143779.71870756	28609618217530670	103747183.91384986	0.3485264975064597	2019-04-16	2000
147	XGBoost_3_AutoML_20190416_022142	28634653651051844	169217769.90331674	28634653651051844	103440505.21657334	0.3471177234819573	2019-04-16	2000
148	DRF_1_AutoML_20190416_022142	28638175729316896	169228176.52305096	28638175729316896	100314403.38066442	0.3422193437289053	2019-04-16	2000
149	XGBoost_3_AutoML_20190416_015849	28664642725816670	169306357.60601747	28664642725816670	103296865.01052631	0.3474103924403393	2019-04-16	2000
150	XGBoost_3_AutoML_20190416_030706	28719754051629708	169469035.67209467	28719754051629708	103174333.52474804	0.3470048413737365	2019-04-16	2000
151	GBM_grid_1_AutoML_20190416_023844_model_26	28725369961375028	169485603.99448392	28725369961375028	103636224.8159528	0.3453208781352607	2019-04-16	2000
152	XGBoost_grid_1_AutoML_20190416_030706_model_5	28730603776709304	169501043.58590043	28730603776709304	96597973.12698768	0.3255292924177444	2019-04-16	2000
153	GBM_grid_1_AutoML_20190416_030706_model_40	28748456332836524	169553697.49090263	28748456332836524	103709709.12186076	0.3452476721555765	2019-04-16	2000
154	GBM_grid_1_AutoML_20190416_030706_model_35	28748843028043190	169554837.81963637	28748843028043190	103460785.18104804	0.36968659642624624	2019-04-16	2000
155	GBM_grid_1_AutoML_20190416_022142_model_34	28780440164101428	169647988.97747484	28780440164101428	105325721.89990903	0.3548024333694167	2019-04-16	2000
156	XGBoost_grid_1_AutoML_20190416_022142_model_12	28794804127145704	169690318.30704337	28794804127145704	100130208.50436729	0.3349127881522651	2019-04-16	2000
157	XRT_1_AutoML_20190416_022142	28795468443692804	169692275.73373163	28795468443692804	99609583.48232313	0.3415656420716391	2019-04-16	2000
158	GBM_grid_1_AutoML_20190416_021340_model_14	28832520217998970	169801414.06360245	28832520217998970	100516950.00428955	0.3364121249297233	2019-04-16	2000
159	XGBoost_grid_1_AutoML_20190416_021340_model_12	28884359675879788	169953992.82123318	28884359675879788	103624340.4550952	0.34657457437351624	2019-04-16	2000
160	GBM_grid_1_AutoML_20190416_030706_model_9	28886328566239410	169959785.1441317	28886328566239410	101920562.36027928	0.37893830871084494	2019-04-16	2000
161	GBM_grid_1_AutoML_20190416_022142_model_20	28913079616069284	170038465.10736707	28913079616069284	104985298.07527225		2019-04-16	2000
162	XGBoost_grid_1_AutoML_20190416_030706_model_14	28933488106462964	170098465.91449013	28933488106462964	104302961.64837626	0.34606464834666056	2019-04-16	2000
163	GBM_grid_1_AutoML_20190416_023844_model_61	28936767653939484	170108105.78552535	28936767653939484	101754659.49736236	0.3635603563242129	2019-04-16	2000
164	XGBoost_grid_1_AutoML_20190416_022142_model_8	28999977656649948	170293798.05691677	28999977656649948	102525701.56326988	0.34334824565962924	2019-04-16	2000
165	XGBoost_3_AutoML_20190416_020809	29085379692815670	170544362.82919368	29085379692815670	104097740.65845464	0.3480326028133832	2019-04-16	2000
166	XGBoost_grid_1_AutoML_20190416_022142_model_4	29166634599381640	170782418.88257012	29166634599381640	100826006.89182529	0.3484239746625054	2019-04-16	2000
167	GBM_grid_1_AutoML_20190416_030706_model_57	29200263128149870	170880844.82512915	29200263128149870	103441483.67118916	0.368422762296028	2019-04-16	2000
168	GBM_grid_1_AutoML_20190416_030706_model_59	29238155886400770	170991683.67613897	29238155886400770	103439836.27240673	0.3858551021525682	2019-04-16	2000
169	XGBoost_grid_1_AutoML_20190416_021340_model_4	29246190974081480	171015177.61322087	29246190974081480	104354659.0387458	0.3471464006335264	2019-04-16	2000
170	GBM_grid_1_AutoML_20190416_015849_model_11	29290313638464400	171144131.18323514	29290313638464400	105498600.38741018	0.3511664443999445	2019-04-16	2000
171	GBM_grid_1_AutoML_20190416_015849_model_6	29408322597900150	171488549.46584672	29408322597900150	102961153.8471249	0.3504176717388723	2019-04-16	2000
172	GBM_grid_1_AutoML_20190416_030706_model_7	29431091355985600	171554922.27268094	29431091355985600	105061284.34750138	0.37996930703373405	2019-04-16	2000
173	GBM_grid_1_AutoML_20190416_020809_model_1	29441191664619380	171584357.28416324	29441191664619380	103396260.90152606	0.3426773232635252	2019-04-16	2000
174	GBM_grid_1_AutoML_20190416_023844_model_16	29489480452234268	171725014.05512905	29489480452234268	103888735.47602722	0.36930607586780817	2019-04-16	2000
175	XGBoost_grid_1_AutoML_20190416_022142_model_17	29529007485815636	171840063.68078324	29529007485815636	104514023.73393056	0.3460508193492059	2019-04-16	2000
176	GBM_grid_1_AutoML_20190416_030706_model_15	29548984792788936	171898181.47027892	29548984792788936	105786590.2146274		2019-04-16	2000
177	GBM_grid_1_AutoML_20190416_023844_model_50	29586673443118536	172007771.46140385	29586673443118536	103671873.8868415	0.3743476158261683	2019-04-16	2000
178	GBM_grid_1_AutoML_20190416_030706_model_8	29605787028955324	172063322.73019525	29605787028955324	105086412.2754836		2019-04-16	2000
179	GBM_grid_1_AutoML_20190416_023844_model_37	29681388769411260	172282874.27777395	29681388769411260	104343174.08953388	0.3825285693435154	2019-04-16	2000
180	XGBoost_grid_1_AutoML_20190416_030706_model_18	29763392804003036	172520702.53741443	29763392804003036	104624597.7281075	0.34688356501835793	2019-04-16	2000
181	GBM_grid_1_AutoML_20190416_022142_model_38	29778053505747180	172563186.99464026	29778053505747180	104660802.96478434	0.3838450809747131	2019-04-16	2000
182	GBM_grid_1_AutoML_20190416_022142_model_14	29784065838873524	172580606.78672308	29784065838873524	108044808.14096619		2019-04-16	2000
183	GBM_grid_1_AutoML_20190416_020809_model_4	29931520400766628	173007284.24192616	29931520400766628	107391733.57712854		2019-04-16	2000
184	GBM_grid_1_AutoML_20190416_023844_model_7	29944888506682624	173045914.44666535	29944888506682624	108681766.89082614		2019-04-16	2000
185	GBM_grid_1_AutoML_20190416_023844_model_40	29959032010576616	173086775.95523182	29959032010576616	107268994.79840976	0.35838304061933496	2019-04-16	2000
186	GBM_grid_1_AutoML_20190416_030706_model_16	29975463384422120	173134235.15995362	29975463384422120	101700495.24073929	0.3383423425442125	2019-04-16	2000
